DATA;Time;BTTS;IN LIVE?;Odd J;Odd M;Juice;EV;Stake;Lucro Max;Profit;Jogo;Liga;Região;Match ID;%_ProbMod;OBS;ROI;DATA_DISPLAY;Prob_BTTS;Fair_Odd_BTTS
2026-05-16;12:00;Sim;;1,77;2,0;0,00%;12,99%;5,0;5,00;-5,0;Banik Ostrava vs FC Zlin;Czechia First League;Czech Republic;194582425,0;56,50%;Reality Scanner V4;-100,0;16/05/2026;0,4947353659716574;2,0212785410185274
2026-05-16;12:00;Sim;;1,49;1,53;0,00%;2,68%;5,0;2,65;-5,0;IK Brage vs IFK Norrkoping;Sweden Superettan;Sweden;193320754,0;67,11%;Reality Scanner V4;-100,0;16/05/2026;0,52431688379402;1,907239922399544
2026-05-16;12:00;Sim;;1,59;2,1;0,00%;32,08%;5,0;5,50;5,5;Boston River vs Cerro;Uruguay Torneo Intermedio;Uruguay;194538977,0;62,89%;Reality Scanner V4;110,00000000000001;16/05/2026;0,3994911018500875;2,503178399194629
2026-05-16;12:15;Sim;;1,7;1,83;0,00%;7,65%;5,0;4,15;-5,0;Ferencvarosi TC vs Zalaegerszegi TE;Hungary NB I;Hungary;193713772,0;58,82%;Reality Scanner V4;-100,0;16/05/2026;0,4444013601236319;2,2502130720498466
2026-05-16;12:15;Sim;;1,62;1,8;0,00%;11,11%;5,0;4,00;-5,0;Kisvarda FC vs Gyor Eto FC;Hungary NB I;Hungary;193713779,0;61,73%;Reality Scanner V4;-100,0;16/05/2026;0,472581568489551;2,116032343715425
2026-05-16;12:30;Sim;;2,11;2,75;0,00%;30,33%;5,0;8,75;-5,0;Orijent vs Karlovac;Croatia 1.NL;Croatia;194588352,0;47,39%;Reality Scanner V4;-100,0;16/05/2026;0,5755732153804932;1,737395410145211
2026-05-16;13:00;Sim;;1,75;1,8;0,00%;2,86%;5,0;4,00;-5,0;AC Oulu vs TPS;Finland Veikkausliiga;Finland;194469876,0;57,14%;Reality Scanner V4;-100,0;16/05/2026;0,4875107705069673;2,051232525032354
2026-05-16;13:00;Sim;;1,63;1,75;0,00%;7,36%;5,0;3,75;-5,0;IF Gnistan vs FF Jaro;Finland Veikkausliiga;Finland;194469894,0;61,35%;Reality Scanner V4;-100,0;16/05/2026;0,5058968743657799;1,976683537667859
2026-05-16;13:00;Sim;;1,96;2,0;0,00%;2,04%;5,0;5,00;-5,0;Ramtha SC vs Al-Hussein SC;Jordan Cup;Jordan;194640780,0;51,02%;Reality Scanner V4;-100,0;16/05/2026;0,4750373486242414;2,105093205414047
2026-05-16;13:15;Sim;S;1,61;1,7;0,00%;5,59%;5,0;3,50;-5,0;Standard Liege vs Genk;Belgium First Division A;Belgium;193331411,0;62,11%;Reality Scanner V4;-100,0;16/05/2026;0,4869709072142528;2,0535065476785923
2026-05-16;13:30;Sim;;1,58;1,61;0,00%;1,90%;5,0;3,05;3,05;Almeria vs Las Palmas;Spain Segunda;Spain;193003584,0;63,29%;Reality Scanner V4;61,0;16/05/2026;0,5274034955297553;1,8960778841969157
2026-05-16;13:30;Sim;;1,91;2,1;0,00%;9,95%;5,0;5,50;-5,0;Granada vs Burgos;Spain Segunda;Spain;193003635,0;52,36%;Reality Scanner V4;-100,0;16/05/2026;0,4109873982464707;2,433158707804442
2026-05-16;13:30;Sim;S;1,74;1,8;0,00%;3,45%;5,0;4,00;4,0;Racing Santander vs Valladolid;Spain Segunda;Spain;193003644,0;57,47%;Reality Scanner V4;80,0;16/05/2026;0,4820686097386001;2,074389216408488
2026-05-16;14:00;Sim;;2,3;2,37;0,00%;3,04%;5,0;6,85;6,85;ES Setif vs CR Belouizdad;Algeria Division 1;Algeria;194577913,0;43,48%;Reality Scanner V4;137,0;16/05/2026;0,4001504567806671;2,4990537534094863
2026-05-16;14:30;Sim;;1,72;1,8;0,00%;4,65%;5,0;4,00;4,0;Chrobry Glogow vs Znicz Pruszków;Poland I Liga;Poland;193336408,0;58,14%;Reality Scanner V4;80,0;16/05/2026;0,4800958697266798;2,082912976644281
2026-05-16;15:00;Sim;;2,08;2,2;0,00%;5,77%;5,0;6,00;-5,0;America MG (W) vs Atletico Mineiro (W);Brazil Serie A1 Women;Brazil;194094035,0;48,08%;Reality Scanner V4;-100,0;16/05/2026;0,4564763974099191;2,1906889709634294
2026-05-16;15:00;Sim;;1,85;2,1;0,00%;13,51%;5,0;5,50;5,5;Juve Stabia vs Monza;Italy Serie B;Italy;194577016,0;54,05%;Reality Scanner V4;110,00000000000001;16/05/2026;0,430782437709978;2,3213520123149283
2026-05-16;15:00;Sim;;1,92;2,1;0,00%;9,38%;5,0;5,50;-5,0;OC Safi vs Olympique Dcheira;Morocco Cup;Morocco;194578368,0;52,08%;Reality Scanner V4;-100,0;16/05/2026;0,4178318490529321;2,393301537365047
2026-05-16;15:00;Sim;;2,0;2,2;0,00%;10,00%;5,0;6,00;-5,0;FK Napredak vs FK Radnicki 1923;Serbia Super Liga;Serbia;194091089,0;50,00%;Reality Scanner V4;-100,0;16/05/2026;0,43117972468888;2,3192131344033378
2026-05-16;15:00;Sim;;2,03;2,1;0,00%;3,45%;5,0;5,50;5,5;Javor Ivanjica vs Mladost Lucani;Serbia Super Liga;Serbia;194091062,0;49,26%;Reality Scanner V4;110,00000000000001;16/05/2026;0,4170142580786332;2,397993791899668
2026-05-16;15:00;Sim;;1,68;1,9;0,00%;13,10%;5,0;4,50;-5,0;Juventud De Las Piedras vs Club Atletico Progreso;Uruguay Torneo Intermedio;Uruguay;194538980,0;59,52%;Reality Scanner V4;-100,0;16/05/2026;0,4156157004842383;2,406063083689592
2026-05-16;15:15;Sim;;1,73;1,9;0,00%;9,83%;5,0;4,50;4,5;UD Logrones vs Getafe B;Spain Segunda Division RFEF Play-Offs;Spain;194595853,0;57,80%;Reality Scanner V4;90,0;16/05/2026;0,4123272207934296;2,4252523828607533
2026-05-16;15:30;Sim;;2,6;2,75;0,00%;5,77%;5,0;8,75;-5,0;CS Dock Sud vs CSD Flandria;Argentina Primera B Metropolitana;Argentina;194542132,0;38,46%;Reality Scanner V4;-100,0;16/05/2026;0,335980762290126;2,97635202929998
2026-05-16;15:30;Sim;;2,38;2,5;0,00%;5,04%;5,0;7,50;-5,0;Real Pilar vs Excursionistas;Argentina Primera B Metropolitana;Argentina;194542151,0;42,02%;Reality Scanner V4;-100,0;16/05/2026;0,3389156552680035;2,950577920725775
2026-05-16;15:30;Sim;;2,57;2,75;0,00%;7,00%;5,0;8,75;-5,0;UAI Urquiza vs Villa Dalmine;Argentina Primera B Metropolitana;Argentina;194542145,0;38,91%;Reality Scanner V4;-100,0;16/05/2026;0,2833432977783444;3,5292751886691702
2026-05-16;16:00;Sim;;1,95;2,1;0,00%;7,69%;5,0;5,50;-5,0;Gremio (W) vs Mixto (W);Brazil Serie A1 Women;Brazil;194094039,0;51,28%;Reality Scanner V4;-100,0;16/05/2026;0,3850117587498378;2,59731652334605
2026-05-16;16:00;Sim;;1,9;2,2;0,00%;15,79%;5,0;6,00;-5,0;Sabadell vs Antequera;Spain Primera Division RFEF Group 2;Spain;193718007,0;52,63%;Reality Scanner V4;-100,0;16/05/2026;0,4287290771812523;2,332469899417004
2026-05-16;17:00;Sim;;2,49;2,75;0,00%;10,44%;5,0;8,75;-5,0;CA Atlanta vs Atletico Rafaela;Argentina Nacional B;Argentina;193710453,0;40,16%;Reality Scanner V4;-100,0;16/05/2026;0,3220385818145029;3,1052083547171145
2026-05-16;17:00;Sim;;1,81;2,0;0,00%;10,50%;5,0;5,00;5,0;Ypiranga RS vs Maringa;Brazil Serie C;Brazil;194371128,0;55,25%;Reality Scanner V4;100,0;16/05/2026;0,5117971292556696;1,953895379520718
2026-05-16;17:15;Sim;;1,88;2,0;0,00%;6,38%;5,0;5,00;-5,0;Guarani Asuncion vs Sportivo Ameliano;Paraguay Division Profesional;Paraguay;194490717,0;53,19%;Reality Scanner V4;-100,0;16/05/2026;0,3970362597924938;2,5186553033401364
2026-05-16;17:15;Sim;;1,56;1,8;0,00%;15,38%;5,0;4,00;-5,0;Juan Pablo II College vs Alianza Atletico;Peru Liga 1;Peru;193715875,0;64,10%;Reality Scanner V4;-100,0;16/05/2026;0,4547168565581577;2,1991658906232145
2026-05-16;17:30;Sim;;2,28;2,5;0,00%;9,65%;5,0;7,50;-5,0;Alianza vs CD Real Santander;Colombia Cup;Colombia;194698285,0;43,86%;Reality Scanner V4;-100,0;16/05/2026;0,3169250609830009;3,1553100962992047
2026-05-16;17:30;Sim;S;1,57;1,66;0,00%;5,73%;5,0;3,30;-5,0;CF Montreal vs Chicago Fire;USA MLS;USA;193719786,0;63,69%;Reality Scanner V4;-100,0;16/05/2026;0,5687926252567526;1,7581069048525315
2026-05-16;18:30;Sim;;2,0;2,25;0,00%;12,50%;5,0;6,25;6,25;Universidad Catolica del Ecuador vs Delfin SC;Ecuador LigaPro Serie A;Ecuador;193711631,0;50,00%;Reality Scanner V4;125,0;16/05/2026;0,3159553373926309;3,164994278172448
2026-05-16;18:30;Sim;;1,59;2,0;0,00%;25,79%;5,0;5,00;5,0;Penarol vs Liverpool Montevideo;Uruguay Torneo Intermedio;Uruguay;194538982,0;62,89%;Reality Scanner V4;100,0;16/05/2026;0,4176569006739629;2,3943040425820463
2026-05-16;19:30;Sim;;2,22;2,62;0,00%;18,02%;5,0;8,10;8,1;Floresta vs Amazonas;Brazil Serie C;Brazil;194371138,0;45,05%;Reality Scanner V4;162,0;16/05/2026;0,3337816909437799;2,995961226067391
2026-05-16;19:30;Sim;;2,18;2,37;0,00%;8,72%;5,0;6,85;-5,0;North Carolina Courage (W) vs Chicago Stars (W);USA NWSL Women;USA;194538178,0;45,87%;Reality Scanner V4;-100,0;16/05/2026;0,4044016174683115;2,4727832036803243
2026-05-16;20:30;Sim;;2,22;2,25;0,00%;1,35%;5,0;6,25;-5,0;Cuiaba vs Novorizontino;Brazil Serie B;Brazil;193711513,0;45,05%;Reality Scanner V4;-100,0;16/05/2026;0,3638129343265591;2,7486577770888805
2026-05-16;20:30;Sim;;1,56;1,7;0,00%;8,97%;5,0;3,50;3,5;Charlotte FC vs Toronto FC;USA MLS;USA;193719790,0;64,10%;Reality Scanner V4;70,0;16/05/2026;0,5503332954480417;1,8170773805508045
2026-05-16;21:45;Sim;;1,67;1,72;0,00%;2,99%;5,0;3,60;3,6;Denver Summit FC (W) vs Orlando Pride (W);USA NWSL Women;USA;194538185,0;59,88%;Reality Scanner V4;72,0;16/05/2026;0,4823477440178026;2,073188771407046
2026-05-16;22:30;Sim;;1,66;1,72;0,00%;3,61%;5,0;3,60;-5,0;Sport Boys vs Cusco FC;Peru Liga 1;Peru;193715880,0;60,24%;Reality Scanner V4;-100,0;16/05/2026;0,4073874923085382;2,45465941939922
2026-05-17;01:00;Sim;;1,75;1,9;0,00%;8,57%;5,0;4,50;4,5;V-Varen Nagasaki vs Vissel Kobe;Japan J-League;Japan;193381857,0;57,14%;Reality Scanner V4;90,0;17/05/2026;0,4766080493649138;2,098155713435382
2026-05-17;02:00;Sim;;1,84;1,95;0,00%;5,98%;5,0;4,75;-5,0;JEF Utd Chiba vs Kashima Antlers;Japan J-League;Japan;193381869,0;54,35%;Reality Scanner V4;-100,0;17/05/2026;0,4284183242175655;2,334161751051563
2026-05-17;04:30;Sim;;1,72;1,83;0,00%;6,40%;5,0;4,15;4,15;Gimhae FC 2008 vs Daegu FC;South Korea K League 2;South Korea;193203810,0;58,14%;Reality Scanner V4;83,0;17/05/2026;0,4872762090658984;2,052219930246649
2026-05-17;04:30;Sim;;1,93;2,2;0,00%;13,99%;5,0;6,00;6,0;Seongnam FC vs Gyeongnam FC;South Korea K League 2;South Korea;193203821,0;51,81%;Reality Scanner V4;120,0;17/05/2026;0,4002191419873532;2,4986248693890065
2026-05-17;08:00;Sim;;1,68;1,83;0,00%;8,93%;5,0;4,15;4,15;FC Helsingor vs Skive;Denmark Division 2;Denmark;194639000,0;59,52%;Reality Scanner V4;83,0;17/05/2026;0,485992218078489;2,0576418822340394
2026-05-17;08:30;Sim;;1,7;2,1;0,00%;23,53%;5,0;5,50;-5,0;Sporting Club Delhi vs Inter Kashi FC;India Super League;India;194532477,0;58,82%;Reality Scanner V4;-100,0;17/05/2026;0,4202872876772707;2,3793192180693747
2026-05-17;09:00;Sim;;1,61;1,7;0,00%;5,59%;5,0;3,50;-5,0;Brommapojkarna vs Kalmar FF;Sweden Allsvenskan;Sweden;193320650,0;62,11%;Reality Scanner V4;-100,0;17/05/2026;0,5102095976656259;1,9599749683274212
2026-05-17;10:00;Sim;;1,56;1,66;0,00%;6,41%;5,0;3,30;-5,0;IBV Vestmannaeyjar vs Vikingur Reykjavik;Iceland Premier League;Iceland;194532855,0;64,10%;Reality Scanner V4;-100,0;17/05/2026;0,5883484542417204;1,6996701412578432
2026-05-17;10:00;Sim;;1,59;1,66;0,00%;4,40%;5,0;3,30;3,3;Nordic United FC vs Falkenbergs FF;Sweden Superettan;Sweden;193320770,0;62,89%;Reality Scanner V4;65,99999999999999;17/05/2026;0,4864257740526106;2,0558078899905348
2026-05-17;10:00;Sim;;1,79;1,9;0,00%;6,15%;5,0;4,50;4,5;Central Espanol vs Defensor Sporting;Uruguay Torneo Intermedio;Uruguay;194538984,0;55,87%;Reality Scanner V4;90,0;17/05/2026;0,3944039402418033;2,535465198247558
2026-05-17;10:30;Sim;;1,75;1,83;0,00%;4,57%;5,0;4,15;-5,0;Elversberg vs SC Preussen Munster;Germany Bundesliga II;Germany;193001592,0;57,14%;Reality Scanner V4;-100,0;17/05/2026;0,5027938012950598;1,9888829347962185
2026-05-17;11:00;Sim;;1,79;1,93;2,50%;5,13%;5,0;4,65;4,65;Everton vs Sunderland;England Premier League;England;192998811,0;;Reality Scanner V4;93,0;17/05/2026;0,4606566598080391;2,170809447555285
2026-05-17;11:00;Sim;;1,89;2,0;0,00%;5,82%;5,0;5,00;-5,0;FC Kuressaare vs JK Nomme Kalju;Estonia Meistriliiga;Estonia;193331800,0;;Reality Scanner V4;-100,0;17/05/2026;0,5050646200570337;1,9799407449017747
2026-05-17;11:00;Sim;;1,68;1,83;0,00%;8,93%;5,0;4,15;-5,0;FK Auda vs RFS;Latvia Virsliga;Latvia;194490403,0;59,52%;Reality Scanner V4;-100,0;17/05/2026;0,557081139877792;1,7950674207925097
2026-05-17;11:30;Sim;;1,69;1,75;0,00%;3,55%;5,0;3,75;3,75;Västerås SK FK vs AIK;Sweden Allsvenskan;Sweden;193320661,0;59,17%;Reality Scanner V4;75,0;17/05/2026;0,523499213059503;1,910218897821797
2026-05-17;12:00;Sim;;1,85;2,1;0,00%;13,51%;5,0;5,50;-5,0;Viktoria Plzen vs FK Jablonec;Czechia First League;Czech Republic;194641343,0;;Reality Scanner V4;-100,0;17/05/2026;0,4183529406402806;2,39032049864171
2026-05-17;12:30;Sim;;1,85;2,0;0,00%;8,11%;5,0;5,00;5,0;MP vs Jippo;Finland Ykkosliiga;Finland;194589295,0;54,05%;Reality Scanner V4;100,0;17/05/2026;0,4441694415144012;2,251387995541746
2026-05-17;12:30;Sim;;1,59;1,72;0,00%;8,18%;5,0;3,60;3,6;Olimpija Ljubljana vs NK Radomlje;Slovenia Prva Liga;Slovenia;193716913,0;62,89%;Reality Scanner V4;72,0;17/05/2026;0,4774005048463877;2,0946729112673568
2026-05-17;13:30;Sim;;1,62;1,75;0,00%;8,02%;5,0;3,75;-5,0;Club Brugge vs Union Saint Gilloise;Belgium First Division A;Belgium;193331434,0;;Reality Scanner V4;-100,0;17/05/2026;0,4966229188569906;2,0135961278336314
2026-05-17;13:30;Sim;S;1,86;2,1;0,00%;12,90%;5,0;5,50;5,5;Huachipato vs Union La Calera;Chile Liga de Primera;Chile;193193646,0;;Reality Scanner V4;110,00000000000001;17/05/2026;0,4260374786673591;2,347205827811569
2026-05-17;13:30;Sim;;1,52;1,8;0,00%;18,42%;5,0;4,00;4,0;AEK Athens vs Olympiacos;Greece Super League 1;Greece;193754247,0;65,79%;Reality Scanner V4;80,0;17/05/2026;0,3751465135590858;2,6656180938341736
2026-05-17;13:30;Sim;S;1,77;1,9;0,00%;7,34%;5,0;4,50;-5,0;FK Radnik Surdulica vs Crvena Zvezda;Serbia Super Liga;Serbia;194091129,0;;Reality Scanner V4;-100,0;17/05/2026;0,4893635297925667;2,0434664531650526
2026-05-17;13:45;Sim;S;1,98;2,1;0,00%;6,06%;5,0;5,50;-5,0;Istra 1961 vs HNK Rijeka;Croatia HNL;Croatia;193719939,0;;Reality Scanner V4;-100,0;17/05/2026;0,4205796001421084;2,377665540593441
2026-05-17;14:00;Sim;;1,57;1,66;0,00%;5,73%;5,0;3,30;-5,0;Atletico Ottawa vs HFX Wanderers FC;Canada Premier League;Canada;193192712,0;63,69%;Reality Scanner V4;-100,0;17/05/2026;0,4895485778642816;2,0426940298112792
2026-05-17;14:00;Sim;S;1,41;1,5;0,00%;6,38%;5,0;2,50;2,5;FH Hafnarfjordur vs KA Akureyri;Iceland Premier League;Iceland;194532871,0;;Reality Scanner V4;50,0;17/05/2026;0,5991615056755555;1,668996291536134
2026-05-17;14:00;Sim;;1,7;1,8;0,00%;5,88%;5,0;4,00;4,0;Athletic Club vs Celta Vigo;Spain La Liga;Spain;193332391,0;58,82%;Reality Scanner V4;80,0;17/05/2026;0,4851158103129347;2,0613591999727428
2026-05-17;14:00;Sim;;1,82;2,2;0,00%;20,88%;5,0;6,00;-5,0;Elche vs Getafe;Spain La Liga;Spain;193332402,0;54,95%;Reality Scanner V4;-100,0;17/05/2026;0,4250218340303886;2,3528147664849963
2026-05-17;14:00;Sim;;1,64;1,75;0,00%;6,71%;5,0;3,75;-5,0;Real Oviedo vs CD Alaves;Spain La Liga;Spain;193332417,0;60,98%;Reality Scanner V4;-100,0;17/05/2026;0,4738551047903912;2,1103452923590527
2026-05-17;14:00;Sim;;1,75;2,0;0,00%;14,29%;5,0;5,00;5,0;Osasuna vs Espanyol;Spain La Liga;Spain;193332397,0;57,14%;Reality Scanner V4;100,0;17/05/2026;0,4369071255937153;2,288810716534736
2026-05-17;14:00;Sim;;1,54;1,72;0,00%;11,69%;5,0;3,60;3,6;Fenerbahce vs Eyupspor;Türkiye Super Lig;Turkey;193718072,0;64,94%;Reality Scanner V4;72,0;17/05/2026;0,4407803364685432;2,268698597839489
2026-05-17;14:30;Sim;;1,39;1,57;0,00%;12,95%;5,0;2,85;2,85;Keflavik vs Stjarnan;Iceland Premier League;Iceland;194532878,0;;Reality Scanner V4;57,00000000000001;17/05/2026;0,6038096812332974;1,656148244939087
2026-05-17;15:00;Sim;;2,24;2,37;0,00%;5,80%;5,0;6,85;-5,0;Club Atlético El Linqueño vs Gimnasia C. Uruguay;Argentina Torneo A;Argentina;194637813,0;;Reality Scanner V4;-100,0;17/05/2026;0,331373432394923;3,0177343278199187
2026-05-17;15:00;Sim;;1,67;1,9;0,00%;13,77%;5,0;4,50;-5,0;Catanzaro vs Palermo;Italy Serie B;Italy;194577020,0;;Reality Scanner V4;-100,0;17/05/2026;0,5034575483626899;1,9862608416365657
2026-05-17;15:00;Sim;;1,74;1,8;0,00%;3,45%;5,0;4,00;-5,0;Potenza vs Ascoli;Italy Serie C Play-Offs;Italy;194697246,0;;Reality Scanner V4;-100,0;17/05/2026;0,4658541563392559;2,1465899569688496
2026-05-17;15:00;Sim;;1,99;2,1;0,00%;5,53%;5,0;5,50;-5,0;US Yacoub El Mansour vs MAS Fes;Morocco Cup;Morocco;194640392,0;;Reality Scanner V4;-100,0;17/05/2026;0,4306864817460484;2,3218692030376733
2026-05-17;15:00;Sim;;1,73;2,2;0,00%;27,17%;5,0;6,00;-5,0;Racing Club de Montevideo vs Cerro Largo;Uruguay Torneo Intermedio;Uruguay;194538987,0;57,80%;Reality Scanner V4;-100,0;17/05/2026;0,3941982423664101;2,536788234287105
2026-05-17;15:15;Sim;S;1,24;1,3;0,00%;4,84%;5,0;1,50;1,5;KR Reykjavik vs Fram Reykjavik;Iceland Premier League;Iceland;194532883,0;;Reality Scanner V4;30,0;17/05/2026;0,6931625063547343;1,4426610616864164
2026-05-17;15:15;Sim;;1,5;1,66;0,00%;10,67%;5,0;3,30;3,3;Polonia Bytom vs Slask Wroclaw;Poland I Liga;Poland;193336455,0;;Reality Scanner V4;65,99999999999999;17/05/2026;0,5766221733455312;1,7342348456064696
2026-05-17;16:00;Sim;;1,97;2,2;0,00%;11,68%;5,0;6,00;-5,0;Caxias vs Paysandu;Brazil Serie C;Brazil;194371164,0;50,76%;Reality Scanner V4;-100,0;17/05/2026;0,4280808743923153;2,336001731957356
2026-05-17;16:00;Sim;;2,14;2,75;0,00%;28,50%;5,0;8,75;-5,0;Brasil de Pelotas vs Sao Jose RS;Brazil Serie D;Brazil;194639820,0;;Reality Scanner V4;-100,0;17/05/2026;0,3539086195214663;2,82558016182814
2026-05-17;16:00;Sim;;2,22;2,5;0,00%;12,61%;5,0;7,50;-5,0;Cianorte vs FC Cascavel;Brazil Serie D;Brazil;194640997,0;;Reality Scanner V4;-100,0;17/05/2026;0,3449851225836222;2,8986673217778693
2026-05-17;16:15;Sim;;1,77;2,0;0,00%;12,99%;5,0;5,00;5,0;Real Zaragoza vs Sporting Gijon;Spain Segunda;Spain;193003652,0;;Reality Scanner V4;100,0;17/05/2026;0,4287240103732833;2,332497465285073
2026-05-17;16:30;Sim;;2,47;2,62;0,00%;6,07%;5,0;8,10;-5,0;CA Sarmiento de la Banda vs Tucuman Central;Argentina Torneo A;Argentina;194637836,0;;Reality Scanner V4;-100,0;17/05/2026;0,3551278631695645;2,815879258798874
2026-05-17;17:00;Sim;S;2,42;2,62;0,00%;8,26%;5,0;8,10;8,1;Sampaio Correa vs Parnahyba;Brazil Serie D;Brazil;194639826,0;;Reality Scanner V4;162,0;17/05/2026;0,3160197594869971;3,1643490814442705
2026-05-17;18:00;Sim;S;2,15;2,37;0,00%;10,23%;5,0;6,85;6,85;Anapolis vs Barra SC;Brazil Serie C;Brazil;194371169,0;;Reality Scanner V4;137,0;17/05/2026;0,3863715488531657;2,5881755910667272
2026-05-17;18:00;Sim;;1,54;1,9;0,00%;23,38%;5,0;4,50;-5,0;Albion FC vs Montevideo Wanderers;Uruguay Torneo Intermedio;Uruguay;194538994,0;64,94%;Reality Scanner V4;-100,0;17/05/2026;0,4082049871189949;2,449743589156357
2026-05-17;18:30;Sim;;1,81;1,95;0,00%;7,73%;5,0;4,75;-5,0;Bragantino vs Vitoria;Brazil Serie A;Brazil;193710991,0;55,25%;Reality Scanner V4;-100,0;17/05/2026;0,4526833154264083;2,2090449479303143
2026-05-17;18:30;Sim;;2,13;2,25;0,00%;5,63%;5,0;6,25;6,25;Criciuma vs Atletico GO;Brazil Serie B;Brazil;193711526,0;46,95%;Reality Scanner V4;125,0;17/05/2026;0,3248170173865282;3,078646954519201
2026-05-17;18:30;Sim;;1,98;2,1;0,00%;6,06%;5,0;5,50;5,5;Colo Colo vs Nublense;Chile Liga de Primera;Chile;193193652,0;;Reality Scanner V4;110,00000000000001;17/05/2026;0,3629154277950264;2,755455315362014
2026-05-17;19:00;Sim;S;1,83;1,9;0,00%;3,83%;5,0;4,50;-5,0;Portland Thorns (W) vs Angel City FC (W);USA NWSL Women;USA;194538187,0;;Reality Scanner V4;-100,0;17/05/2026;0,4459485724562625;2,2424060067869607
2026-05-17;22:00;Sim;;1,68;1,83;0,00%;8,93%;5,0;4,15;-5,0;Vancouver FC vs Cavalry FC;Canada Premier League;Canada;193192720,0;59,52%;Reality Scanner V4;-100,0;17/05/2026;0,4382977169174633;2,281549001632856
