Match ID,liga_original,liga_nova
160332052,Swiss Cup,Switzerland Cup
159859713,Guatemala Liga Nacional,Guatemala Primera Division
160212022,Romania Liga 2,Romania Liga II
160212024,Romania Liga 2,Romania Liga II
160212026,Romania Liga 2,Romania Liga II
160212028,Romania Liga 2,Romania Liga II
160212030,Romania Liga 2,Romania Liga II
160212032,Romania Liga 2,Romania Liga II
160212662,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
159849806,nan,England League 1
159849809,nan,England League 1
159849813,nan,England League 1
159849816,nan,England League 1
159849818,nan,England League 1
159849821,nan,England League 1
159849823,nan,England League 1
159849826,nan,England League 1
159849829,nan,England League 1
159849832,nan,England League 1
159849846,nan,England League 1
160319515,Swiss Cup,Switzerland Cup
160319529,Swiss Cup,Switzerland Cup
160340244,Swiss Cup,Switzerland Cup
160319524,Swiss Cup,Switzerland Cup
159859692,Guatemala Liga Nacional,Guatemala Primera Division
159859715,Guatemala Liga Nacional,Guatemala Primera Division
159859697,Guatemala Liga Nacional,Guatemala Primera Division
159859717,Guatemala Liga Nacional,Guatemala Primera Division
159859701,Guatemala Liga Nacional,Guatemala Primera Division
159859719,Guatemala Liga Nacional,Guatemala Primera Division
160212034,Romania Liga 2,Romania Liga II
160212036,Romania Liga 2,Romania Liga II
160212669,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160368945,Swiss Cup,Switzerland Cup
160268718,Scotland Women Premier League,Scotland Premier League Women
160368947,Swiss Cup,Switzerland Cup
159849849,nan,England League 1
160368949,Swiss Cup,Switzerland Cup
160296579,Swiss Cup,Switzerland Cup
160268732,Scotland Women Premier League,Scotland Premier League Women
160268721,Scotland Women Premier League,Scotland Premier League Women
159859709,Guatemala Liga Nacional,Guatemala Primera Division
159859721,Guatemala Liga Nacional,Guatemala Primera Division
159859703,Guatemala Liga Nacional,Guatemala Primera Division
159859736,Guatemala Liga Nacional,Guatemala Primera Division
159859705,Guatemala Liga Nacional,Guatemala Primera Division
159859707,Guatemala Liga Nacional,Guatemala Primera Division
160212038,Romania Liga 2,Romania Liga II
754324,England Premier League,
160212040,Romania Liga 2,Romania Liga II
160212042,Romania Liga 2,Romania Liga II
159859743,Guatemala Liga Nacional,Guatemala Primera Division
159859747,Guatemala Liga Nacional,Guatemala Primera Division
159859749,Guatemala Liga Nacional,Guatemala Primera Division
159859751,Guatemala Liga Nacional,Guatemala Primera Division
160399506,Scotland Women Premier League,Scotland Premier League Women
160495539,Scotland Women Premier League,Scotland Premier League Women
160495548,Scotland Women Premier League,Scotland Premier League Women
160632333,Guatemala Liga Nacional,Guatemala Primera Division
160495567,Scotland Women Premier League,Scotland Premier League Women
160495559,Scotland Women Premier League,Scotland Premier League Women
159859753,Guatemala Liga Nacional,Guatemala Primera Division
159859759,Guatemala Liga Nacional,Guatemala Primera Division
159859761,Guatemala Liga Nacional,Guatemala Primera Division
159859763,Guatemala Liga Nacional,Guatemala Primera Division
287914,England Premier League,
64377,England Premier League,
160693979,Israel Women Cup,Israel Cup Women
160693981,Israel Women Cup,Israel Cup Women
160693985,Israel Women Cup,Israel Cup Women
160563537,Romania Liga 2,Romania Liga II
160255744,Guatemala Liga Nacional,Guatemala Primera Division
160563546,Romania Liga 2,Romania Liga II
160563552,Romania Liga 2,Romania Liga II
160563559,Romania Liga 2,Romania Liga II
160563563,Romania Liga 2,Romania Liga II
160563566,Romania Liga 2,Romania Liga II
160563568,Romania Liga 2,Romania Liga II
160563571,Romania Liga 2,Romania Liga II
160212675,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160212677,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160212680,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160204517,nan,England League 1
160204520,nan,England League 1
160212682,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160204522,nan,England League 1
160204525,nan,England League 1
160204527,nan,England League 1
160204529,nan,England League 1
160204531,nan,England League 1
160204533,nan,England League 1
160204538,nan,England League 1
160204544,nan,England League 1
160204556,nan,England League 1
160204570,nan,England League 1
160255759,Guatemala Liga Nacional,Guatemala Primera Division
160255746,Guatemala Liga Nacional,Guatemala Primera Division
160255764,Guatemala Liga Nacional,Guatemala Primera Division
160255749,Guatemala Liga Nacional,Guatemala Primera Division
160255766,Guatemala Liga Nacional,Guatemala Primera Division
160563573,Romania Liga 2,Romania Liga II
160603100,Scotland Women Premier League,Scotland Premier League Women
160603110,Scotland Women Premier League,Scotland Premier League Women
160563575,Romania Liga 2,Romania Liga II
160603107,Scotland Women Premier League,Scotland Premier League Women
160603113,Scotland Women Premier League,Scotland Premier League Women
160255771,Guatemala Liga Nacional,Guatemala Primera Division
160255775,Guatemala Liga Nacional,Guatemala Primera Division
160255786,Guatemala Liga Nacional,Guatemala Primera Division
160255751,Guatemala Liga Nacional,Guatemala Primera Division
160255754,Guatemala Liga Nacional,Guatemala Primera Division
160255756,Guatemala Liga Nacional,Guatemala Primera Division
160563577,Romania Liga 2,Romania Liga II
160783532,Israel Women Cup,Israel Cup Women
160888887,Israel Women Cup,Israel Cup Women
160875692,Israel Women Cup,Israel Cup Women
160876317,Scotland Women Premier League,Scotland Premier League Women
161037938,Israel Women Cup,Israel Cup Women
161037940,Israel Women Cup,Israel Cup Women
161037944,Israel Women Cup,Israel Cup Women
160925978,Romania Liga 2,Romania Liga II
160993572,Scotland Women Premier League,Scotland Premier League Women
160925981,Romania Liga 2,Romania Liga II
160925984,Romania Liga 2,Romania Liga II
160925992,Romania Liga 2,Romania Liga II
160926001,Romania Liga 2,Romania Liga II
160926010,Romania Liga 2,Romania Liga II
160568583,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160561242,nan,England League 1
160561244,nan,England League 1
160561246,nan,England League 1
160561248,nan,England League 1
160561250,nan,England League 1
160561252,nan,England League 1
160561254,nan,England League 1
160561256,nan,England League 1
160561259,nan,England League 1
160561261,nan,England League 1
160561264,nan,England League 1
160561278,nan,England League 1
160568585,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160568587,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
160571676,Guatemala Liga Nacional,Guatemala Primera Division
160571633,Guatemala Liga Nacional,Guatemala Primera Division
160571635,Guatemala Liga Nacional,Guatemala Primera Division
160571660,Guatemala Liga Nacional,Guatemala Primera Division
160571637,Guatemala Liga Nacional,Guatemala Primera Division
160926022,Romania Liga 2,Romania Liga II
160926025,Romania Liga 2,Romania Liga II
160995962,Scotland Women Premier League,Scotland Premier League Women
160995967,Scotland Women Premier League,Scotland Premier League Women
160995983,Scotland Women Premier League,Scotland Premier League Women
160995995,Scotland Women Premier League,Scotland Premier League Women
160571641,Guatemala Liga Nacional,Guatemala Primera Division
160571668,Guatemala Liga Nacional,Guatemala Primera Division
160571680,Guatemala Liga Nacional,Guatemala Primera Division
160571682,Guatemala Liga Nacional,Guatemala Primera Division
